yearID,round,playerID,teamID,lgID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
1987,WS,atherke01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,baylodo01,MIN,AL,5,13,3,5,0,0,1,3,0,0,1,1,1,1,0,0,1
1987,WS,berenju01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,blylebe01,MIN,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1987,WS,brunato01,MIN,AL,7,25,5,5,0,0,0,2,1,0,4,4,1,0,0,0,0
1987,WS,bushra01,MIN,AL,4,6,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0
1987,WS,butersa01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,davidma01,MIN,AL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,frazige01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,gaettga01,MIN,AL,7,27,4,7,2,1,1,4,2,0,2,5,0,1,0,0,0
1987,WS,gagnegr01,MIN,AL,7,30,5,6,1,0,1,3,0,0,1,6,0,0,0,0,0
1987,WS,gladdda01,MIN,AL,7,31,3,9,2,1,1,7,2,0,3,4,0,0,0,0,0
1987,WS,hrbekke01,MIN,AL,7,24,4,5,0,0,1,6,0,0,5,3,1,0,0,0,0
1987,WS,larkige01,MIN,AL,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1987,WS,laudnti01,MIN,AL,7,22,4,7,1,0,1,4,0,0,5,4,0,0,0,0,1
1987,WS,lombast01,MIN,AL,6,17,3,7,1,0,1,4,0,0,2,2,0,0,0,0,0
1987,WS,newmaal01,MIN,AL,4,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1987,WS,niekrjo01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,puckeki01,MIN,AL,7,28,5,10,1,1,0,3,1,1,2,1,0,1,0,0,0
1987,WS,reardje01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,schatda01,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,smallro02,MIN,AL,4,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
1987,WS,strakle01,MIN,AL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1987,WS,violafr01,MIN,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,WS,colemvi01,SLN,NL,7,28,5,4,2,0,0,2,6,0,2,10,0,0,0,0,0
1987,WS,coxda01,SLN,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1987,WS,dayleke01,SLN,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,WS,driesda01,SLN,NL,4,13,3,3,2,0,0,1,0,0,1,1,1,0,0,0,0
1987,WS,fordcu01,SLN,NL,5,13,1,4,0,0,0,2,0,1,1,1,0,0,0,0,0
1987,WS,forscbo01,SLN,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,herrto01,SLN,NL,7,28,2,7,0,0,1,1,0,1,2,2,1,0,0,0,1
1987,WS,johnsla03,SLN,NL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987,WS,lakest01,SLN,NL,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1987,WS,lawleto01,SLN,NL,3,10,1,1,0,0,1,3,0,0,0,4,0,0,0,0,0
1987,WS,lindeji01,SLN,NL,6,15,3,5,1,0,0,2,0,0,0,3,0,1,0,0,0
1987,WS,mathegr01,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,mcgeewi01,SLN,NL,7,27,2,10,2,0,0,4,0,0,0,9,0,0,0,0,0
1987,WS,morrijo07,SLN,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,WS,oquenjo01,SLN,NL,7,24,2,6,0,0,0,2,0,1,1,4,0,0,0,1,0
1987,WS,pagnoto01,SLN,NL,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,WS,penato01,SLN,NL,7,22,2,9,1,0,0,4,1,0,3,2,0,0,0,0,1
1987,WS,pendlte01,SLN,NL,3,7,2,3,0,0,0,1,2,0,1,1,0,0,1,0,0
1987,WS,smithoz01,SLN,NL,7,28,3,6,0,0,0,2,2,0,2,3,0,0,0,0,0
1987,WS,tudorjo01,SLN,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1987,WS,worreto01,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,baylodo01,OAK,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,WS,cansejo01,OAK,AL,5,19,1,1,0,0,1,5,1,0,2,5,0,1,0,0,0
1988,WS,davisst02,OAK,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,WS,eckerde01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,gallemi01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,hassero01,OAK,AL,5,8,0,2,0,0,0,1,0,0,3,3,0,0,0,0,0
1988,WS,hendeda01,OAK,AL,5,20,1,6,2,0,0,1,0,0,2,7,0,0,0,0,0
1988,WS,honeyri01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,hubbagl01,OAK,AL,4,12,2,3,0,0,0,0,1,0,1,2,0,0,0,0,0
1988,WS,javiest01,OAK,AL,3,4,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0
1988,WS,lansfca01,OAK,AL,5,18,2,3,0,0,0,1,0,0,2,2,0,0,0,0,0
1988,WS,mcgwima01,OAK,AL,5,17,1,1,0,0,1,1,0,0,3,4,1,0,0,0,2
1988,WS,nelsoge01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,parkeda01,OAK,AL,4,15,0,3,0,0,0,0,0,0,2,4,0,0,0,0,0
1988,WS,phillto02,OAK,AL,2,4,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0
1988,WS,plunker01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,polonlu01,OAK,AL,3,9,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1988,WS,steinte01,OAK,AL,3,11,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0
1988,WS,stewada01,OAK,AL,1,3,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0
1988,WS,weisswa01,OAK,AL,5,16,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0
1988,WS,youngcu01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,anderda02,LAN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,WS,belchti01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,davismi02,LAN,NL,4,7,3,1,0,0,1,2,2,0,4,0,0,0,0,0,0
1988,WS,dempsri01,LAN,NL,2,5,0,1,1,0,0,1,0,0,1,2,0,0,0,0,1
1988,WS,gibsoki01,LAN,NL,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0
1988,WS,gonzajo02,LAN,NL,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1988,WS,griffal01,LAN,NL,5,16,2,3,0,0,0,0,0,1,2,4,0,0,1,0,0
1988,WS,hamilje01,LAN,NL,5,19,1,2,0,0,0,0,0,0,1,4,0,0,0,0,1
1988,WS,hatchmi01,LAN,NL,5,19,5,7,1,0,2,5,0,0,1,3,0,0,0,0,0
1988,WS,heepda01,LAN,NL,3,8,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0
1988,WS,hershor01,LAN,NL,1,3,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0
1988,WS,holtobr01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,learyti01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,marshmi02,LAN,NL,5,13,2,3,0,1,1,3,0,0,0,5,0,0,0,0,0
1988,WS,penaal01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,WS,saxst01,LAN,NL,5,20,3,6,0,0,0,0,1,1,1,1,0,1,0,0,0
1988,WS,sciosmi01,LAN,NL,4,14,0,3,0,0,0,1,0,1,0,2,0,0,0,0,0
1988,WS,shelbjo01,LAN,NL,5,18,0,4,1,0,0,1,1,0,2,7,0,0,0,0,0
1988,WS,stubbfr01,LAN,NL,5,17,3,5,2,0,0,2,0,0,1,3,0,0,0,0,0
1988,WS,woodstr01,LAN,NL,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1989,WS,blankla02,OAK,AL,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,burnsto02,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,cansejo01,OAK,AL,4,14,5,5,0,0,1,3,1,0,4,3,1,0,0,0,0
1989,WS,eckerde01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,gallemi01,OAK,AL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,hendeda01,OAK,AL,4,13,6,4,2,0,2,4,0,0,4,3,0,1,0,0,1
1989,WS,henderi01,OAK,AL,4,19,4,9,1,2,1,3,3,1,2,2,0,0,0,0,0
1989,WS,honeyri01,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,javiest01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,lansfca01,OAK,AL,4,16,5,7,1,0,1,4,0,0,3,1,0,0,0,0,1
1989,WS,mcgwima01,OAK,AL,4,17,0,5,1,0,0,1,0,0,1,3,0,0,0,0,0
1989,WS,mooremi01,OAK,AL,1,3,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0
1989,WS,nelsoge01,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,parkeda01,OAK,AL,3,9,2,2,1,0,1,2,0,0,0,2,0,0,0,0,0
1989,WS,phelpke01,OAK,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,phillto02,OAK,AL,4,17,2,4,1,0,1,3,0,0,0,3,0,0,0,0,0
1989,WS,steinte01,OAK,AL,4,16,3,4,0,1,1,7,0,0,2,1,0,0,0,0,0
1989,WS,stewada01,OAK,AL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,WS,weisswa01,OAK,AL,4,15,3,2,0,0,1,1,0,0,2,2,2,0,0,0,0
1989,WS,bathebi01,SFN,NL,2,2,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0
1989,WS,bedrost01,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,brantje01,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,butlebr01,SFN,NL,4,14,1,4,1,0,0,1,2,1,2,1,0,0,0,0,0
1989,WS,clarkwi02,SFN,NL,4,16,2,4,1,0,0,0,0,0,1,3,0,0,0,0,0
1989,WS,downske01,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,garresc01,SFN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,WS,hammaat01,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,kennete02,SFN,NL,4,12,1,2,0,0,0,2,0,0,1,3,0,0,0,0,0
1989,WS,lacosmi01,SFN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,leffecr01,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,littogr01,SFN,NL,2,6,1,3,1,0,1,3,0,0,0,0,0,0,0,0,0
1989,WS,maldoca01,SFN,NL,4,11,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0
1989,WS,manwaki01,SFN,NL,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,mitchke01,SFN,NL,4,17,2,5,0,0,1,2,0,0,0,3,0,0,0,0,0
1989,WS,nixondo01,SFN,NL,2,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1989,WS,oberkke01,SFN,NL,4,6,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0
1989,WS,rileser01,SFN,NL,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,WS,robindo01,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,sheripa01,SFN,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,thompro01,SFN,NL,4,11,0,1,0,0,0,2,0,0,0,4,0,0,0,1,1
1989,WS,uribejo01,SFN,NL,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,WS,willima04,SFN,NL,4,16,1,2,0,0,1,1,0,0,0,6,0,0,0,0,0
1990,WS,baineha01,OAK,AL,3,7,1,1,0,0,1,2,0,0,1,2,1,0,0,0,0
1990,WS,blankla02,OAK,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,WS,bordimi01,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,burnsto02,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,cansejo01,OAK,AL,4,12,1,1,0,0,1,2,0,0,2,3,0,0,0,0,1
1990,WS,eckerde01,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,gallemi01,OAK,AL,4,11,0,1,0,0,0,1,1,0,1,3,0,0,0,0,0
1990,WS,hassero01,OAK,AL,3,6,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
1990,WS,hendeda01,OAK,AL,4,13,2,3,1,0,0,0,0,0,1,3,0,0,0,0,0
1990,WS,henderi01,OAK,AL,4,15,2,5,2,0,1,1,3,0,3,4,0,0,0,0,0
1990,WS,honeyri01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,jennido01,OAK,AL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,lansfca01,OAK,AL,4,15,0,4,0,0,0,1,1,0,1,0,0,0,1,0,0
1990,WS,mcgeewi01,OAK,AL,4,10,1,2,1,0,0,0,1,0,0,2,0,0,0,0,1
1990,WS,mcgwima01,OAK,AL,4,14,1,3,0,0,0,0,0,0,2,4,0,0,0,0,0
1990,WS,nelsoge01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,quirkja01,OAK,AL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1990,WS,randowi01,OAK,AL,4,15,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0
1990,WS,sandesc01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,steinte01,OAK,AL,3,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,WS,stewada01,OAK,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,WS,welchbo01,OAK,AL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
1990,WS,armstja01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,batesbi01,CIN,NL,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,benzito01,CIN,NL,4,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,WS,bragggl01,CIN,NL,2,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
1990,WS,charlno01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,daviser01,CIN,NL,4,14,3,4,0,0,1,5,0,0,0,0,0,0,0,0,0
1990,WS,dibblro01,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,duncama01,CIN,NL,4,14,1,2,0,0,0,1,1,0,2,2,0,0,0,0,0
1990,WS,hatchbi01,CIN,NL,4,12,6,9,4,1,0,2,0,1,2,0,1,1,0,0,1
1990,WS,jacksda02,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,WS,larkiba01,CIN,NL,4,17,3,6,1,1,0,1,0,0,2,0,0,0,0,0,1
1990,WS,morriha02,CIN,NL,4,14,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1990,WS,myersra01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,oestero01,CIN,NL,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1990,WS,olivejo01,CIN,NL,4,18,2,6,3,0,0,2,0,0,0,1,0,0,0,0,1
1990,WS,oneilpa01,CIN,NL,4,12,2,1,0,0,0,1,1,0,5,2,0,0,1,0,0
1990,WS,rijojo01,CIN,NL,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,saboch01,CIN,NL,4,16,2,9,1,0,2,5,0,1,2,2,0,0,0,0,0
1990,WS,scuddsc01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,WS,winnihe01,CIN,NL,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,aguilri01,MIN,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,bedrost01,MIN,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,brownja03,MIN,AL,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,bushra01,MIN,AL,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,WS,davisch01,MIN,AL,6,18,4,4,0,0,2,4,0,0,2,3,1,0,0,0,1
1991,WS,ericksc01,MIN,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,WS,gagnegr01,MIN,AL,7,24,1,4,1,0,1,3,0,0,0,7,0,0,0,0,0
1991,WS,gladdda01,MIN,AL,7,30,5,7,2,2,0,0,2,1,3,4,0,0,0,0,1
1991,WS,guthrma01,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,harpebr01,MIN,AL,7,21,2,8,2,0,0,1,0,0,2,2,0,0,0,0,0
1991,WS,hrbekke01,MIN,AL,7,26,2,3,1,0,1,2,0,0,2,6,1,1,0,0,1
1991,WS,knoblch01,MIN,AL,7,26,3,8,1,0,0,2,4,0,4,2,0,0,1,1,0
1991,WS,larkige01,MIN,AL,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1991,WS,leachte01,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,leiussc01,MIN,AL,7,14,2,5,0,0,1,2,0,1,1,2,0,0,0,0,1
1991,WS,macksh01,MIN,AL,6,23,0,3,1,0,0,1,0,1,0,7,0,0,0,0,1
1991,WS,morrija02,MIN,AL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,WS,newmaal01,MIN,AL,4,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1991,WS,ortizju01,MIN,AL,3,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1991,WS,paglimi01,MIN,AL,6,11,1,3,0,0,1,2,0,0,1,2,1,0,0,0,0
1991,WS,puckeki01,MIN,AL,7,24,4,6,0,1,2,4,1,0,5,7,4,0,1,1,1
1991,WS,sorrepa01,MIN,AL,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1991,WS,tapanke01,MIN,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,westda01,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,willica01,MIN,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,averyst01,ATL,NL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,WS,bellira01,ATL,NL,7,16,0,6,1,0,0,4,0,0,1,2,0,0,2,1,1
1991,WS,blausje01,ATL,NL,5,6,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
1991,WS,breamsi01,ATL,NL,7,24,0,3,2,0,0,0,0,0,3,4,0,0,0,0,1
1991,WS,cabrefr01,ATL,NL,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,clancji01,ATL,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,WS,gantro01,ATL,NL,7,30,3,8,0,1,0,4,1,0,2,3,0,0,0,0,0
1991,WS,glavito02,ATL,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,greggto01,ATL,NL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1991,WS,huntebr01,ATL,NL,7,21,2,4,1,0,1,3,0,0,0,2,0,0,0,1,0
1991,WS,justida01,ATL,NL,7,27,5,7,0,0,2,6,2,0,5,5,1,0,0,0,0
1991,WS,lemkema01,ATL,NL,6,24,4,10,1,3,0,4,0,0,2,4,0,0,0,0,1
1991,WS,merckke01,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,mitchke02,ATL,NL,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1991,WS,olsongr02,ATL,NL,7,27,3,6,2,0,0,1,1,0,5,4,0,0,0,0,0
1991,WS,penaal01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,pendlte01,ATL,NL,7,30,6,11,3,0,2,3,0,0,3,1,1,0,0,0,1
1991,WS,smithlo01,ATL,NL,7,26,5,6,0,0,3,3,1,0,3,4,0,1,1,0,1
1991,WS,smoltjo01,ATL,NL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1991,WS,stantmi02,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,stclara01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,WS,treadje01,ATL,NL,3,4,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0
1991,WS,willaje01,ATL,NL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1991,WS,wohlema01,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,alomaro01,TOR,AL,6,24,3,5,1,0,0,0,3,0,3,3,0,0,0,0,1
1992,WS,bellde01,TOR,AL,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1992,WS,bordepa01,TOR,AL,6,20,2,9,3,0,1,3,0,0,2,1,1,0,0,0,0
1992,WS,cartejo01,TOR,AL,6,22,2,6,2,0,2,3,1,0,3,2,1,0,0,1,0
1992,WS,coneda01,TOR,AL,2,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1
1992,WS,griffal01,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,grubeke01,TOR,AL,6,19,2,2,0,0,1,1,1,0,2,5,0,0,1,0,1
1992,WS,henketo01,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,keyji01,TOR,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,leema02,TOR,AL,6,19,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1
1992,WS,maldoca01,TOR,AL,6,19,1,3,0,0,1,2,0,0,2,5,0,0,0,0,1
1992,WS,morrija02,TOR,AL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1992,WS,olerujo01,TOR,AL,4,13,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0
1992,WS,spraged02,TOR,AL,3,2,1,1,0,0,1,2,0,0,1,0,1,0,0,0,0
1992,WS,stottto01,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,tablepa01,TOR,AL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,timlimi01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,warddu01,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,wellsda01,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,whitede03,TOR,AL,6,26,2,6,1,0,0,2,1,0,0,6,0,1,0,0,0
1992,WS,winfida01,TOR,AL,6,22,0,5,1,0,0,3,0,0,2,3,0,0,1,0,0
1992,WS,averyst01,ATL,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1992,WS,bellira01,ATL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1992,WS,berryda01,ATL,NL,6,22,1,2,0,0,1,3,0,0,1,11,0,0,1,0,0
1992,WS,blausje01,ATL,NL,6,24,2,6,0,0,0,0,2,1,1,9,0,0,0,0,0
1992,WS,breamsi01,ATL,NL,5,15,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0
1992,WS,cabrefr01,ATL,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,gantro01,ATL,NL,4,8,2,1,1,0,0,0,2,0,1,2,0,0,0,0,0
1992,WS,glavito02,ATL,NL,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1992,WS,huntebr01,ATL,NL,4,5,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1992,WS,justida01,ATL,NL,6,19,4,3,0,0,1,3,1,0,6,5,2,0,0,0,0
1992,WS,leibrch01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,lemkema01,ATL,NL,6,19,0,4,0,0,0,2,0,0,1,3,0,0,0,0,1
1992,WS,nixonot01,ATL,NL,6,27,3,8,1,0,0,1,5,1,1,3,0,0,0,0,0
1992,WS,pendlte01,ATL,NL,6,25,2,6,2,0,0,2,0,0,1,5,0,0,0,1,0
1992,WS,reardje01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,sandede02,ATL,NL,4,15,4,8,2,0,0,1,5,0,2,1,0,0,0,0,0
1992,WS,smithlo01,ATL,NL,5,12,1,2,0,0,1,5,0,0,1,4,0,1,0,0,0
1992,WS,smithpe02,ATL,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1992,WS,smoltjo01,ATL,NL,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1992,WS,stantmi02,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,treadje01,ATL,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,WS,wohlema01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,WS,alomaro01,TOR,AL,6,25,5,12,2,1,0,6,4,2,2,3,0,0,0,0,1
1993,WS,bordepa01,TOR,AL,6,23,2,7,0,0,0,1,0,0,2,1,0,0,0,0,1
